timestamp,handle,displayName,followers,accountType,region,country,sentiment,sentimentScore,likes,retweets,replies,tweetUrl,text
2026-07-17T01:28:14.000+08:00,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",neutral,0,5,,1,"https://x.com/zephyr_z9/status/2077807531909661163","their wechat"
2026-07-17T01:23:51.000+08:00,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",positive,7.783,281,25,23,"https://x.com/zephyr_z9/status/2077806432578306519","Super good"
2026-07-17T01:22:23.000+08:00,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",neutral,0,884,57,25,"https://x.com/zephyr_z9/status/2077806060048703919","HOLY SHEEET"
2026-07-17T01:22:03.000+08:00,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",negative,-3.4,863,118,39,"https://x.com/zephyr_z9/status/2077805978268135480","Crazy big boi numbers from Kimi K3"
2026-07-17T01:13:46.000+08:00,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",positive,6.103,23,,,"https://x.com/zephyr_z9/status/2077803895057944690","U guys delivered Congrats!! Time to go brrr on post training"
2026-07-17T00:38:59.000+08:00,"@mingchikuo","郭明錤｜Ming-Chi Kuo","243.1K","watch-only","Asia","Asia",neutral,0,8,,,"https://x.com/mingchikuo/status/2077795138026557926","I think 90 next year is possible, but it also makes sense that the company is only talking about around 85 for now."
2026-07-17T00:35:09.000+08:00,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",positive,7.691,10,,1,"https://x.com/zephyr_z9/status/2077794176281071758","Do you think 85 is the ceiling for next year? Can Zeiss expand production to support at least 90 next year? TSMC may raise CAPEX by a lot next year, and the memory trio will expand faster too."
2026-07-17T00:30:39.000+08:00,"@mingchikuo","郭明錤｜Ming-Chi Kuo","243.1K","watch-only","Asia","Asia",positive,5.515,91,8,7,"https://x.com/mingchikuo/status/2077793043986731219","In the fast-moving tech industry, can data from industry checks go six months without an update and still track a company’s guidance more closely than market consensus? That’s rare, but here’s one example where the research held up, with a little luck on my side.  ASML's latest"
2026-07-17T00:30:36.000+08:00,"@mingchikuo","郭明錤｜Ming-Chi Kuo","243.1K","watch-only","Asia","Asia",neutral,0,86,7,5,"https://x.com/mingchikuo/status/2077793031617728574","在瞬息萬變的科技產業，有沒有什麼產業調查數據，即便經過半年不更新，仍能比市場共識更貼近公司展望？這很少見，但以下是一個經得起考驗、且多少帶點運氣成分的例子。  ASML 最新的 Q2 2026 財報，進一步驗證我半年前（1 月）的多項預測；其中最關鍵、也最能被量化檢驗的，是 EUV 出貨展望。  EUV"
2026-07-17T05:00:55.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,3.818,4,1,,"https://x.com/SemiAnalysis_/status/2077861058597867779","Find out more about the STEEL team and all the growth the industry can soon see:"
2026-07-17T05:00:55.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",negative,-8.271,8,1,1,"https://x.com/SemiAnalysis_/status/2077861057461104673","Everyone has takes on SMIC. We have die shots.  Introducing STEEL — SemiAnalysis Teardown Engineering & Evaluation Lab. From the box to the bare die: materials, process, integration, every piece of the puzzle.  They want the impossible? We'll make it possible. They want cutting"
2026-07-17T03:48:11.000+08:00,"@dylan522p","Dylan Patel","140K","competitor","International","International",neutral,0,6,,,"https://x.com/dylan522p/status/2077842755272024142","Banger"
2026-07-17T01:00:59.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,4.118,124,16,3,"https://x.com/SemiAnalysis_/status/2077800674612416824","Jensen is in Tokyo this week, where he met with executives from Sega Corporation to commemorate their respective companies' special relationship. In the mid-90s, Nvidia was contracted to design the GPU for the Sega Dreamcast console, but Nvidia couldn't deliver on the contract."
2026-07-17T04:48:09.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,1,,,"https://x.com/pequityresearch/status/2077857844091670673","i heard few days ago its related to the 2020 election."
2026-07-17T04:37:49.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,1,,,"https://x.com/pequityresearch/status/2077855242654241057","be fr...i am planning to watch it "
2026-07-17T04:25:30.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",negative,-4.215,9,,6,"https://x.com/pequityresearch/status/2077852145865335029","Netflix  $NFLX     > Q2:  Revenue hit $12.6B (matching estimates), and EPS came in at $0.80 (just beating the $0.79 estimate).    Free Cash Flow disappointed heavily, coming in at $1.5B versus the estimated $2.6B. Capital spending is running higher than expected.  ​  > Q3 Guidance:"
2026-07-17T04:02:07.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,6.124,45,6,2,"https://x.com/pequityresearch/status/2077846261760172455","BofA: 3Q Memory  Key Takeaways from the 3Q Contract Price Check  > Strong Server DRAM Pricing: Up 20–30% QoQ, spearheaded by high-speed LPDDR5 (compared to the market consensus of 20% or less).    > Upbeat Spot Demand: Spot demand is healthy, driven by commodity DDR5 and legacy"
2026-07-17T03:10:58.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,4.215,1,,,"https://x.com/pequityresearch/status/2077833388979810485","true"
2026-07-17T02:59:28.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,4.767,14,1,8,"https://x.com/pequityresearch/status/2077830494314455127","$SOX with a 19% drawdown from peak. Relief rally coming?"
2026-07-17T02:18:24.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,4.404,1,,,"https://x.com/pequityresearch/status/2077820160434405420","good point"
2026-07-17T02:12:03.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",negative,-1.546,2,,,"https://x.com/pequityresearch/status/2077818559837696030","Its a correction in high beta names mostly. That is the risk side of the reward for most of the people invested. Its not a good LT strategy. My opinion. You disagree most likely, that is fine."
2026-07-17T02:07:53.000+08:00,"@insane_analyst","Irrational Analysis","40.8K","amplifier","International","International",positive,2.732,89,,10,"https://x.com/insane_analyst/status/2077817512088293536","Cramer's lightning round: Buy Bloom Energy  https:// cnbc.com/2026/07/15/cra mers-lightning-round-buy-bloom-energy.html?taid=6a5811c075540e00016c984c&utm_campaign=trueanthem&utm_content=main&utm_medium=social&utm_source=twitter …"
2026-07-17T01:17:31.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",negative,-4.767,2,,1,"https://x.com/pequityresearch/status/2077804835315794188","What did i say wrong? "
2026-07-17T01:12:48.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,8.925,72,3,8,"https://x.com/pequityresearch/status/2077803647828648202","If you are down 50+% since June while the Nasdaq is only off 4% from its peak, you may not to switch up your investing strategy to be more inclusive of value names. You need to find a healthy balance between risk and reward. High risk/high reward is NOT the strategy "
2026-07-17T00:58:53.000+08:00,"@insane_analyst","Irrational Analysis","40.8K","amplifier","International","International",neutral,0,9,,5,"https://x.com/insane_analyst/status/2077800148009468019",""
2026-07-17T00:46:03.000+08:00,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",negative,-6.542,1,1,1,"https://x.com/semivision_tw/status/2077796917417848921","The global semiconductor chip war has reached a fever pitch—semiconductors are no longer just a part of the tech industry, but have become strategic assets that nations are fiercely competing over. The convergence of U.S.-China tech tensions, the rise of AI applications, and the"
2026-07-17T00:41:41.000+08:00,"@vikramskr","Vikram Sekar","19.5K","amplifier","International","International",neutral,0,81,,4,"https://x.com/vikramskr/status/2077795819764535614","The oracle has spoken"
2026-07-17T04:47:02.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",negative,-2.382,16,2,1,"https://x.com/wallstengine/status/2077857565254594904","REGENXBIO fell 15% after announcing a planned $100M underwritten public offering of common stock. Proceeds will support its clinical-stage gene therapy pipeline, but the stock reaction reflects near-term dilution pressure."
2026-07-17T04:45:48.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",negative,-4.767,29,1,2,"https://x.com/wallstengine/status/2077857254162976953","Coca-Cola  $KO  disclosed a cybersecurity incident at its fairlife subsidiary. fairlife identified a ransomware attack involving unauthorized third-party access to part of its production-related and administrative systems."
2026-07-17T04:34:51.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,2,,,"https://x.com/wallstengine/status/2077854497288949948",""
2026-07-17T04:29:11.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",negative,-5.719,28,7,5,"https://x.com/wallstengine/status/2077853072114729369","ALCOA  $AA  Q2’26 EARNINGS HIGHLIGHTS   Revenue: $3.97B (Est. $3.99B)   Adj. EPS: $2.12 (Est. $2.32)   Lowers FY26 Alumina Outlook:  Production: 9.5M-9.6M tons; cut by 0.2M-0.3M tons  Shipments: 11.5M-11.6M tons; cut by 0.3M-0.4M tons  Maintains FY26 Aluminum Outlook:"
2026-07-17T04:13:00.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",positive,4.588,70,17,7,"https://x.com/wallstengine/status/2077848999114215792","INTUITIVE SURGICAL  $ISRG  Q2’26 EARNINGS HIGHLIGHTS   Revenue: $2.89B (Est. $2.82B)  ; +19% YoY  Adj. EPS: $2.80 (Est. $2.51) ; +28% YoY  Adj. Operating Income: $1.22B; +28% YoY  Q2 EPS included an $0.08 benefit from refunds of tariffs paid in prior periods.  FY26"
2026-07-17T04:09:38.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,180,44,11,"https://x.com/wallstengine/status/2077848150338056551","NETFLIX  $NFLX  Q2’26 EARNINGS HIGHLIGHTS   Revenue: $12.56B (Est. $12.59B) ; +13% YoY  EPS: $0.80 (Est. $0.79) ; +11% YoY  Oper Margin: 33.4%; -70 bps YoY  FCF: $1.53B (Est. $2.72B) ; -33% YoY  Q3’26 Guide:  Revenue: $12.86B (Est. $13.01B) ; +12% YoY  EPS:"
2026-07-17T03:30:58.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",positive,7.184,54,27,9,"https://x.com/wallstengine/status/2077838420358148483","M&A RUMOR via RTRS:  Personalis is reportedly exploring a potential sale after takeover interest from Merck  $MRK  and at least two other suitors. The company is said to have hired Centerview, TD Securities and Cooley to review options. Merck is already Personalis’ top customer,"
2026-07-17T03:23:20.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,82,9,13,"https://x.com/wallstengine/status/2077836500411306043","Netflix reports Q2 earnings after the close.  Street estimates: EPS: $0.86 Revenue: $12.58B  Options are pricing in an ±8% post-earnings move.  Here’s a full preview of  $NFLX  earnings from  @PPLXfinance :"
2026-07-17T02:52:03.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",positive,5.812,76,5,9,"https://x.com/wallstengine/status/2077828628373803347","OpenAI:   ""we did not have our best last 12 months ever, which is mostly my fault, but we are about to have our best 12 months to date."""
2026-07-17T02:24:20.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",positive,2.5,167,30,12,"https://x.com/wallstengine/status/2077821653057470660","$GOOGL 'S GEMINI 3.5 PRO IS REPORTEDLY MONTHS LATE  Bloomberg says Google delayed the model while trying to improve its coding capabilities, as OpenAI and Anthropic continue to advance."
2026-07-17T02:22:46.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",negative,-5.106,134,21,8,"https://x.com/wallstengine/status/2077821256842576098","U.S. lawmakers are urging Commerce Secretary Howard Lutnick to hold firm on restrictions against Chinese  memory chips, warning that allowing purchases from Chinese manufacturers would undermine efforts to reduce reliance on China and protect critical supply chains.   $MU"
2026-07-17T02:09:41.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",negative,-2.263,174,47,15,"https://x.com/wallstengine/status/2077817964687143027","GOOGLE  $GOOGL  GEMINI LAUNCH DELAYED AS TECH FALLS SHORT OF GOALS"
2026-07-17T02:04:16.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",positive,5.423,37,7,5,"https://x.com/wallstengine/status/2077816603304223022","Piper Sandler says recent PAE fires indicate  $AVAV  AeroVironment could be in final negotiations for the Army’s E-HEL award."
2026-07-17T01:53:46.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,47,5,7,"https://x.com/wallstengine/status/2077813961249149414","WH PRESS SEC. LEAVITT: IRAN TO COME UP IN TRUMP SPEECH TONIGH"
2026-07-17T01:43:19.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,65,8,19,"https://x.com/wallstengine/status/2077811330040692859","WH LEAVITT: IRAN CONTINUES TO TALK TO U.S., WANTS TO MAKE A DEAL"
2026-07-17T01:39:52.000+08:00,"@oguzerkan","Oguz Erkan","121.2K","amplifier","United States","United States",positive,1.027,44,4,12,"https://x.com/oguzerkan/status/2077810460074688720","New flagship models will be released toward the end of the year.  We’ll see another jump in AI usage, token consumption will skyrocket and we’ll say “not enough compute.”  Capex estimates will be revised upward, semis and neoclouds will re-rate.   $CRWV   $NBIS   $NVDA   $MRVL   $ORCL"
2026-07-17T01:37:05.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,4,,1,"https://x.com/wallstengine/status/2077809759483539711","works for me"
2026-07-17T01:34:46.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,7,,1,"https://x.com/wallstengine/status/2077809178584953101",""
2026-07-17T01:24:52.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,36,7,6,"https://x.com/wallstengine/status/2077806687327822041","KIMI K3 CODING BENCHMARK RESULTS"
2026-07-17T01:17:43.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",positive,2.732,60,5,7,"https://x.com/wallstengine/status/2077804889074520299","Jefferies:   We still believe the key challenge to Apple  $AAPL  Intelligence is lack of app data."
2026-07-17T01:09:59.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,,,,"https://x.com/wallstengine/status/2077802942141440496","Chinese AI models are in news this morning"
2026-07-17T01:07:37.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,46,10,10,"https://x.com/wallstengine/status/2077802346659414480","U.S. MORTGAGE RATES ROSE TO 6.55%, THE HIGHEST SINCE AUGUST 2025, PER FREDDIE MAC."
