timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text
2026-06-23T03:04:13.000Z,383,2,,,no,ai 正快速升溫; 光靠判斷與規劃還不夠關鍵在於 連接; fanuc open; physical ai; platform,https://x.com/technews_tw/status/2069255174099780050,AI 不再只活在雲端，它正走向製造現場。 Physical AI 正快速升溫，但要真正落地，光靠判斷與規劃還不夠關鍵在於「連接」。 FANUC Open Platform 以更開放的介面與軟體連結  讓 AI 應用、開發者、系統整合商輕鬆接上實體機器人 大幅縮短從演算法到產線的距離…,AI 不再只活在雲端，它正走向製造現場。 Physical AI 正快速升溫，但要真正落地，光靠判斷與規劃還不夠關鍵在於「連接」。 FANUC Open Platform 以更開放的介面與軟體連結  讓 AI 應用、開發者、系統整合商輕鬆接上實體機器人 大幅縮短從演算法到產線的距離…
2026-06-23T02:46:13.000Z,437,3,,,no,#盛達; 座光儲案場 日本也突破高門檻奪下首張工商儲能訂單; 盛達 海外布局傳出捷報; 日本也突破高門檻奪下首張工商儲能訂單; 14 座光儲案場,https://x.com/technews_tw/status/2069250644998029599,#盛達 海外布局傳出捷報，澳洲已開發 14 座光儲案場，日本也突破高門檻奪下首張工商儲能訂單。,#盛達 海外布局傳出捷報，澳洲已開發 14 座光儲案場，日本也突破高門檻奪下首張工商儲能訂單。
2026-06-23T02:35:37.000Z,2267,37,2,,yes,#abf漲價潮從上游燒到下游; 味之素連創新高 外資喊進南電; abf 高市佔的味之素; 85 高盛更將目標價上調; 載板漲價潮 讓關鍵材料廠與載板廠同步受惠,https://x.com/technews_tw/status/2069247978054029410,"味之素連創新高、外資喊進南電！ #ABF漲價潮從上游燒到下游 AI 伺服器點燃的 ABF 載板漲價潮，讓關鍵材料廠與載板廠同步受惠。握有 ABF 高市佔的味之素 22 日飆漲 6.39% 收 6,160 日圓，連 3 日創史高、今年來累漲 85.7%，高盛更將目標價上調 26% 至 6,500…  http:// dlvr.it/TT9H9v","味之素連創新高、外資喊進南電！ #ABF漲價潮從上游燒到下游 AI 伺服器點燃的 ABF 載板漲價潮，讓關鍵材料廠與載板廠同步受惠。握有 ABF 高市佔的味之素 22 日飆漲 6.39% 收 6,160 日圓，連 3 日創史高、今年來累漲 85.7%，高盛更將目標價上調 26% 至 6,500…  http:// dlvr.it/TT9H9v"
2026-06-23T02:33:13.000Z,266,2,,,no,#蘋果; #iphone; iphone; iphone 上市腳步接近; 首款摺疊 iphone; 上市腳步接近; 蘋果,https://x.com/technews_tw/status/2069247376028762494,#蘋果 首款摺疊 #iPhone 上市腳步接近！,#蘋果 首款摺疊 #iPhone 上市腳步接近！
2026-06-23T02:21:35.000Z,663,10,,,no,#agentic; #ai; #abf; #南電; 南電 調價空間冠居同行; 更將目標價大舉調升至 444; ai 浪潮來襲; abf 載板供不應求; agentic ai,https://x.com/technews_tw/status/2069244445313433949,"#Agentic #AI 浪潮來襲，伺服器需求復甦讓 #ABF 載板供不應求！外資看好 #南電 調價空間冠居同行，不僅預估 Q2 毛利率將衝上 21.3% 驚豔市場，更將目標價大舉調升至 1,444 元。","#Agentic #AI 浪潮來襲，伺服器需求復甦讓 #ABF 載板供不應求！外資看好 #南電 調價空間冠居同行，不僅預估 Q2 毛利率將衝上 21.3% 驚豔市場，更將目標價大舉調升至 1,444 元。"
2026-06-23T02:19:12.000Z,306,3,,,no,#美光; #聯電; #spacex; 美光 財報前夕大漲; 200 億美元引發質疑; 反觀剛上市的 spacex; 因急著發債 200; adr,https://x.com/technews_tw/status/2069243846073164223,#美光 財報前夕大漲，#聯電 ADR 更是狂飆逾 14%！反觀剛上市的 #SpaceX 因急著發債 200 億美元引發質疑，股價慘跌逾 16%，市值蒸發近 19 兆新台幣。,#美光 財報前夕大漲，#聯電 ADR 更是狂飆逾 14%！反觀剛上市的 #SpaceX 因急著發債 200 億美元引發質疑，股價慘跌逾 16%，市值蒸發近 19 兆新台幣。
2026-06-23T02:05:35.000Z,384,1,1,,no,#美光; #anthropic; 美光更直接進行策略投資; 美光 宣布與; 美光; 不僅涵蓋 ai; anthropic,https://x.com/technews_tw/status/2069240421964976382,#美光 宣布與 #Anthropic 展開深度策略合作！不僅涵蓋 AI 架構設計與硬體長期供應，美光更直接進行策略投資。,#美光 宣布與 #Anthropic 展開深度策略合作！不僅涵蓋 AI 架構設計與硬體長期供應，美光更直接進行策略投資。
2026-06-23T02:01:13.000Z,2701,46,3,,no,#mlcc; #國巨; mlc; 被動元件超級週期; mlcc 高達傳統伺服器的; 日韓高端產能被搶訂一空 更同步調升; mlcc; 515,https://x.com/technews_tw/status/2069239320096178207,"單台 AI 伺服器狂吃 44 萬顆 #MLCC，高達傳統伺服器的 15 倍。外資預告「被動元件超級週期」提前爆發，日韓高端產能被搶訂一空，更同步調升 #國巨 目標價至 1,515 元。","單台 AI 伺服器狂吃 44 萬顆 #MLCC，高達傳統伺服器的 15 倍。外資預告「被動元件超級週期」提前爆發，日韓高端產能被搶訂一空，更同步調升 #國巨 目標價至 1,515 元。"
2026-06-23T01:29:34.000Z,230,1,,,no,美國聯準會前主席葛林斯潘於 22; 1987 黑色星期一; 100 執掌聯準會長達; 18 年半的財經傳奇; 日辭世,https://x.com/technews_tw/status/2069231356840964352,美國聯準會前主席葛林斯潘於 22 日辭世，享壽 100 歲。執掌聯準會長達 18 年半的財經傳奇，曾歷經 4 位總統，帶領美國走過 1987 年「黑色星期一」並開創經濟繁榮！,美國聯準會前主席葛林斯潘於 22 日辭世，享壽 100 歲。執掌聯準會長達 18 年半的財經傳奇，曾歷經 4 位總統，帶領美國走過 1987 年「黑色星期一」並開創經濟繁榮！
2026-06-23T01:12:13.000Z,300,1,,,no,#京鼎; 憑藉泰國廠一條龍的垂直整合優勢與台灣總部的擴產計畫 訂單能見度更創下歷史新高; 京鼎 正積極擴大全球產能布局; 正積極擴大全球產能布局 憑藉泰國廠一條龍的垂直整合優勢與台灣總部的擴產計畫; 訂單能見度更創下歷史新高; 京鼎,https://x.com/technews_tw/status/2069226990419505634,#京鼎 正積極擴大全球產能布局，憑藉泰國廠一條龍的垂直整合優勢與台灣總部的擴產計畫，訂單能見度更創下歷史新高。,#京鼎 正積極擴大全球產能布局，憑藉泰國廠一條龍的垂直整合優勢與台灣總部的擴產計畫，訂單能見度更創下歷史新高。
2026-06-23T01:03:13.000Z,193,1,,,no,#登月計畫; #阿波羅計畫; #太空探索; 1969 年阿波羅; 1972 年以來再也沒有人登上月球唯一動力就是要贏蘇聯; 登月計畫 阿波羅計畫; 號成功登月後這件事就失去動力 登月計畫; 美國,https://x.com/technews_tw/status/2069224727273713831,美國 1972 年以來再也沒有人登上月球唯一動力就是要贏蘇聯！1969 年阿波羅 11 號成功登月後這件事就失去動力。 #登月計畫 #阿波羅計畫 #太空探索,美國 1972 年以來再也沒有人登上月球唯一動力就是要贏蘇聯！1969 年阿波羅 11 號成功登月後這件事就失去動力。 #登月計畫 #阿波羅計畫 #太空探索
2026-06-23T00:31:34.000Z,210,1,,,no,#智慧材料; #顆粒物質; #材料科學; 英國伯明罕大學發現米粒組成的顆粒物質系統具特殊材料特性 擠壓速度越快整體越容易變形; 英國伯明罕大學發現米粒組成的顆粒物質系統具特殊材料特性; 呈現負速率敏感性現象 智慧材料; 智慧材料; 擠壓速度越快整體越容易變形 呈現負速率敏感性現象,https://x.com/technews_tw/status/2069216759371247985,英國伯明罕大學發現米粒組成的顆粒物質系統具特殊材料特性！擠壓速度越快整體越容易變形，呈現負速率敏感性現象。 #智慧材料 #顆粒物質 #材料科學,英國伯明罕大學發現米粒組成的顆粒物質系統具特殊材料特性！擠壓速度越快整體越容易變形，呈現負速率敏感性現象。 #智慧材料 #顆粒物質 #材料科學
2026-06-22T23:05:16.000Z,295,4,1,,no,#科技早報; #adobe; #創意ai; #創作者經濟; ai 生成內容增加獨特聲音被淹沒風險; 真正稀缺的是品味與判斷 adobe; 創作者認為內容量過大讓自己更難被看見 42; adobe; 53,https://x.com/technews_tw/status/2069195042649190473,#科技早報 53% 創作者認為內容量過大讓自己更難被看見！42% 直言 AI 生成內容增加獨特聲音被淹沒風險，真正稀缺的是品味與判斷。 #Adobe #創意AI #創作者經濟,#科技早報 53% 創作者認為內容量過大讓自己更難被看見！42% 直言 AI 生成內容增加獨特聲音被淹沒風險，真正稀缺的是品味與判斷。 #Adobe #創意AI #創作者經濟
2026-06-22T13:04:36.000Z,346,3,1,1,no,#dialog; #資料外洩; #彼得泰爾; 名報名者個資全數外洩 涵蓋政治傾向; 旗下神祕菁英組織 dialog; dialog; peter thiel,https://x.com/technews_tw/status/2069043879547179078,Peter Thiel 旗下神祕菁英組織 Dialog 官網目錄毫無存取保護！2026 年閉門會議 222 名報名者個資全數外洩，涵蓋政治傾向、簡介、登入憑證。 #Dialog #資料外洩 #彼得泰爾,Peter Thiel 旗下神祕菁英組織 Dialog 官網目錄毫無存取保護！2026 年閉門會議 222 名報名者個資全數外洩，涵蓋政治傾向、簡介、登入憑證。 #Dialog #資料外洩 #彼得泰爾
2026-06-22T12:24:09.000Z,346,1,,1,no,#實體ai; #日本投資; #機器人產業; arm; 相關股今日飆漲 fanuc; 09 安川電機漲; 2040 年度前對實體; 45 實體ai; 28 harmonic,https://x.com/technews_tw/status/2069033700361462256,日本官民計劃 2040 年度前對實體 AI 投資 10.5 兆日圓提升企業供應能力！相關股今日飆漲，Fanuc 漲 6.09%、安川電機漲 7.28%、Harmonic 狂飆 11.45%。 #實體AI #日本投資 #機器人產業,日本官民計劃 2040 年度前對實體 AI 投資 10.5 兆日圓提升企業供應能力！相關股今日飆漲，Fanuc 漲 6.09%、安川電機漲 7.28%、Harmonic 狂飆 11.45%。 #實體AI #日本投資 #機器人產業
2026-06-22T11:12:17.000Z,275,1,,1,no,#蘋果; #iphone; #二手市場; iphone; 對相同記憶體晶片需求推升價格 公司自有緩衝空間正逐漸消失; 蘋果執行長庫克示警受記憶體成本攀升影響 iphone; iphone 與其他裝置未來調價幾乎難以避免; 與其他裝置未來調價幾乎難以避免 ai; 二手市場,https://x.com/technews_tw/status/2069015613104869885,蘋果執行長庫克示警受記憶體成本攀升影響 iPhone 與其他裝置未來調價幾乎難以避免！AI 對相同記憶體晶片需求推升價格，公司自有緩衝空間正逐漸消失。 #蘋果 #iPhone #二手市場,蘋果執行長庫克示警受記憶體成本攀升影響 iPhone 與其他裝置未來調價幾乎難以避免！AI 對相同記憶體晶片需求推升價格，公司自有緩衝空間正逐漸消失。 #蘋果 #iPhone #二手市場
2026-06-22T11:03:18.000Z,413,3,1,1,no,#非紅供應鏈; #ndaa; #去中化; 年無人機產業出口爆發成長 歐美去中化浪潮下銷往捷克; 波蘭與北美市場; 從政治口號轉化實質商機 非紅供應鏈; 非紅供應鏈 ndaa,https://x.com/technews_tw/status/2069013352953909496,"台灣 2025 年無人機產業出口爆發成長！歐美去中化浪潮下銷往捷克、波蘭與北美市場,「非紅供應鏈」從政治口號轉化實質商機。 #非紅供應鏈 #NDAA #去中化","台灣 2025 年無人機產業出口爆發成長！歐美去中化浪潮下銷往捷克、波蘭與北美市場,「非紅供應鏈」從政治口號轉化實質商機。 #非紅供應鏈 #NDAA #去中化"
2026-06-22T10:40:35.000Z,510,4,,1,no,#三星電機; #韓國半導體; #績效獎金; 三星電機啟動員工投票考慮將績效獎金改為與營業利益直接掛鉤; 作為績效獎金分紅 三星電機; 10 作為績效獎金分紅; 韓國半導體 績效獎金; 投票 新制度將營業利益,https://x.com/technews_tw/status/2069007638395027879,三星電機啟動員工投票考慮將績效獎金改為與營業利益直接掛鉤！6/18 至 6/30 投票，新制度將營業利益 10% 作為績效獎金分紅。 #三星電機 #韓國半導體 #績效獎金,三星電機啟動員工投票考慮將績效獎金改為與營業利益直接掛鉤！6/18 至 6/30 投票，新制度將營業利益 10% 作為績效獎金分紅。 #三星電機 #韓國半導體 #績效獎金
2026-06-22T10:36:21.000Z,404,5,1,1,yes,#台北市啟動無人自駕公車計畫; 台北市擬推進無人自動駕駛公車 市長蔣萬安今天表示; 台北市無人自駕公車三階段上路 台北市啟動無人自駕公車計畫; 15 條公車專用道試行; 北士科及明年下半年在 15,https://x.com/technews_tw/status/2069006569929678869,台北市無人自駕公車三階段上路！ #台北市啟動無人自駕公車計畫 台北市擬推進無人自動駕駛公車，市長蔣萬安今天表示，將分 3 個階段在封閉的動物園區、北士科及明年下半年在 15 條公車專用道試行，讓北市成為無人自駕車實驗示範重要基地。…  http:// dlvr.it/TT8gDB,台北市無人自駕公車三階段上路！ #台北市啟動無人自駕公車計畫 台北市擬推進無人自動駕駛公車，市長蔣萬安今天表示，將分 3 個階段在封閉的動物園區、北士科及明年下半年在 15 條公車專用道試行，讓北市成為無人自駕車實驗示範重要基地。…  http:// dlvr.it/TT8gDB
2026-06-22T10:31:37.000Z,330,4,,1,no,#台積電; #成熟製程; #28奈米; 奈米製程產能聯電和世界先進可望受惠轉單效應 台積電重申成熟製程策略無改變; 奈米製程產能聯電和世界先進可望受惠轉單效應; 28 奈米製程產能聯電和世界先進可望受惠轉單效應; 成熟製程 28奈米; 將繼續優化產品組合專注高附加價值 台積電,https://x.com/technews_tw/status/2069005378076205083,市場傳台積電縮減 28 奈米製程產能聯電和世界先進可望受惠轉單效應！台積電重申成熟製程策略無改變，將繼續優化產品組合專注高附加價值。 #台積電 #成熟製程 #28奈米,市場傳台積電縮減 28 奈米製程產能聯電和世界先進可望受惠轉單效應！台積電重申成熟製程策略無改變，將繼續優化產品組合專注高附加價值。 #台積電 #成熟製程 #28奈米
2026-06-22T10:22:35.000Z,199,1,,1,no,#日本國防; #攔截無人機; #防衛政策; 日本防衛省計畫下月展開實機演示推動自主攔截無人機快速採購與量產 最快於; 攔截無人機 防衛政策; 日本國防,https://x.com/technews_tw/status/2069003107456164277,日本防衛省計畫下月展開實機演示推動自主攔截無人機快速採購與量產！最快於 2027 年在雷達站和基地等關鍵地點全面部署。 #日本國防 #攔截無人機 #防衛政策,日本防衛省計畫下月展開實機演示推動自主攔截無人機快速採購與量產！最快於 2027 年在雷達站和基地等關鍵地點全面部署。 #日本國防 #攔截無人機 #防衛政策
2026-06-22T10:09:22.000Z,482,1,,1,yes,#46家美企遭中國政府列黑名單; 46家美企遭中國政府列黑名單 中國財政部今天對美企祭出限制措施; 美方將阿里巴巴 比亞迪等多家中國大型企業列入支持中國軍方的實體名單; 雷神 波音防務被中國列為黑名單; 洛馬; 雷神,https://x.com/technews_tw/status/2068999779544441342,洛馬、雷神、波音防務被中國列為黑名單！ #46家美企遭中國政府列黑名單 中國財政部今天對美企祭出限制措施，要求政府採購中，不得採購 46 家美國企業的產品。本月初，美方將阿里巴巴、比亞迪等多家中國大型企業列入支持中國軍方的實體名單。…  http:// dlvr.it/TT8f6q,洛馬、雷神、波音防務被中國列為黑名單！ #46家美企遭中國政府列黑名單 中國財政部今天對美企祭出限制措施，要求政府採購中，不得採購 46 家美國企業的產品。本月初，美方將阿里巴巴、比亞迪等多家中國大型企業列入支持中國軍方的實體名單。…  http:// dlvr.it/TT8f6q
2026-06-22T10:04:37.000Z,375,4,,1,no,#sk海力士; #半導體人才; #韓國產業; 設計職位規模達數百人 sk海力士; 海力士近期罕見展開大規模晶片設計工程師招募計畫 19; 19 啟動新一輪常態徵才開放至; 韓國產業; sk,https://x.com/technews_tw/status/2068998584553574617,SK 海力士近期罕見展開大規模晶片設計工程師招募計畫！6/19 啟動新一輪常態徵才開放至 6/23，設計職位規模達數百人。 #SK海力士 #半導體人才 #韓國產業,SK 海力士近期罕見展開大規模晶片設計工程師招募計畫！6/19 啟動新一輪常態徵才開放至 6/23，設計職位規模達數百人。 #SK海力士 #半導體人才 #韓國產業
2026-06-22T09:42:16.000Z,213,2,,1,no,#美光; #hbm; #ai熱潮; hbm; 熱潮是否延續從美光財報尋找答案 投資人密切關注業績表現及未來展望; ai 熱潮是否延續從美光財報尋找答案; 美光 hbm; hbm ai熱潮; 做為觀察,https://x.com/technews_tw/status/2068992958796534227,全球 AI 熱潮是否延續從美光財報尋找答案！投資人密切關注業績表現及未來展望，做為觀察 AI 需求強弱重要指標。 #美光 #HBM #AI熱潮,全球 AI 熱潮是否延續從美光財報尋找答案！投資人密切關注業績表現及未來展望，做為觀察 AI 需求強弱重要指標。 #美光 #HBM #AI熱潮
2026-06-22T09:24:13.000Z,245,1,,,no,#陽明交大; #群聯; #ai運算; 群聯執行長潘健成表示協助陽明交大建立具擴充性 ai; asic 推論加速器及新興異質運算設備; 算力基礎架構 未來可整合; 群聯 ai運算; asic,https://x.com/technews_tw/status/2068988418638725425,群聯執行長潘健成表示協助陽明交大建立具擴充性 AI 算力基礎架構！未來可整合 AI ASIC 推論加速器及新興異質運算設備。 #陽明交大 #群聯 #AI運算,群聯執行長潘健成表示協助陽明交大建立具擴充性 AI 算力基礎架構！未來可整合 AI ASIC 推論加速器及新興異質運算設備。 #陽明交大 #群聯 #AI運算
2026-06-22T09:15:15.000Z,220,,,1,no,#面板市場; #trendforce; #面板價格; trendforce; trendforce 面板價格; trendforce 分析; 電商檔期和世足賽備貨需求告一段落 電視和監視器面板需求同步降溫; 618 電商檔期和世足賽備貨需求告一段落,https://x.com/technews_tw/status/2068986162048618559,TrendForce 分析 618 電商檔期和世足賽備貨需求告一段落！電視和監視器面板需求同步降溫，面板廠透過調整產能穩定價格。 #面板市場 #TrendForce #面板價格,TrendForce 分析 618 電商檔期和世足賽備貨需求告一段落！電視和監視器面板需求同步降溫，面板廠透過調整產能穩定價格。 #面板市場 #TrendForce #面板價格
2026-06-22T09:10:37.000Z,322,4,,1,yes,#奇景光電股價半年翻倍; 現今幾乎沒有汽車不使用奇景的產品 奇景光電股價半年翻倍; 現今幾乎沒有汽車不使用奇景的產品; 奇景光電股價半年翻倍 台灣顯示器驅動; 台灣顯示器驅動 ic,https://x.com/technews_tw/status/2068984996870996123,吳炳昌說，現今幾乎沒有汽車不使用奇景的產品！ #奇景光電股價半年翻倍 台灣顯示器驅動 IC…  http:// dlvr.it/TT8bjf,吳炳昌說，現今幾乎沒有汽車不使用奇景的產品！ #奇景光電股價半年翻倍 台灣顯示器驅動 IC…  http:// dlvr.it/TT8bjf
2026-06-22T09:01:35.000Z,349,2,,1,no,#sandisk; #nand; #ai運算; nand; sandisk nand; sandisk 押注將; nand 快閃記憶體直接堆疊在運算晶片下方設計; nand ai運算; 縮短傳輸距離降低延遲並減少成本與功耗 為高效能運算找出新解方,https://x.com/technews_tw/status/2068982722757005707,SanDisk 押注將 NAND 快閃記憶體直接堆疊在運算晶片下方設計！縮短傳輸距離降低延遲並減少成本與功耗，為高效能運算找出新解方。 #SanDisk #NAND #AI運算,SanDisk 押注將 NAND 快閃記憶體直接堆疊在運算晶片下方設計！縮短傳輸距離降低延遲並減少成本與功耗，為高效能運算找出新解方。 #SanDisk #NAND #AI運算
2026-06-22T08:52:35.000Z,250,3,,1,no,#奇景光電; #顯示晶片; #億萬富翁; 奇景光電共同創辦人吳炳昇及弟弟吳炳昌透過顯示晶片熱潮身價合計達 10; 24 奇景光電; 顯示晶片; 億美元; 奇景股價今年累計漲幅達,https://x.com/technews_tw/status/2068980458130735460,奇景光電共同創辦人吳炳昇及弟弟吳炳昌透過顯示晶片熱潮身價合計達 10 億美元！奇景股價今年累計漲幅達 112%，兩人合計持股約 24%。 #奇景光電 #顯示晶片 #億萬富翁,奇景光電共同創辦人吳炳昇及弟弟吳炳昌透過顯示晶片熱潮身價合計達 10 億美元！奇景股價今年累計漲幅達 112%，兩人合計持股約 24%。 #奇景光電 #顯示晶片 #億萬富翁
2026-06-22T08:43:35.000Z,248,1,,2,no,#微軟; #deepseek; #代理式ai; deepseek 代理式ai; deepseek v4; 365 copilot; 模型導入 microsoft; cowork,https://x.com/technews_tw/status/2068978190509646192,微軟考慮將 DeepSeek V4 模型導入 Microsoft 365 Copilot Cowork 降低營運成本！預計未來幾週推出較低成本選項，改為依使用量計費模式。 #微軟 #DeepSeek #代理式AI,微軟考慮將 DeepSeek V4 模型導入 Microsoft 365 Copilot Cowork 降低營運成本！預計未來幾週推出較低成本選項，改為依使用量計費模式。 #微軟 #DeepSeek #代理式AI
