timestamp,handle,displayName,followers,accountType,region,country,sentiment,sentimentScore,likes,retweets,replies,tweetUrl,text
2026-06-29T00:16:20.000Z,"@jukan05","Jukan @ICML","155.3K","amplifier","South Korea","South Korea",positive,4.939,58,,3,"https://x.com/jukan05/status/2071387254409605525","Ultimately, Apple leaked this to the press knowing full well that approval to use CXMT memory is unlikely, just to justify its own price hikes, right? And as a bonus, they get to demonize the memory makers too.  But I still don’t understand which subsector you’re implying will"
2026-06-29T00:13:10.000Z,"@jukan05","Jukan @ICML","155.3K","amplifier","South Korea","South Korea",neutral,0,46,1,1,"https://x.com/jukan05/status/2071386457391206628","I’m still too risk-averse to buy the 3x leveraged products listed in the UK."
2026-06-29T00:06:04.000Z,"@jukan05","Jukan @ICML","155.3K","amplifier","South Korea","South Korea",neutral,0,197,9,14,"https://x.com/jukan05/status/2071384670365950025","I cashed out my insurance and bought 2x leveraged SK Hynix."
2026-06-29T01:38:29.000Z,"@damnang2","Damnang2","35.4K","amplifier","United States","United States",neutral,0,1,,,"https://x.com/damnang2/status/2071407926347214971","There is a stock that rose more than 10x in a year, then recently corrected about 25% from its highs  That stock is  $LITE    The key question for investors is simple. Has the market already priced in the recovery in the optical cycle and Lumentum’s earnings rebound? Or is there"
2026-06-29T01:27:45.000Z,"@damnang2","Damnang2","35.4K","amplifier","United States","United States",neutral,0,5,1,,"https://x.com/damnang2/status/2071405226746315127",""
2026-06-29T01:16:38.000Z,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",neutral,0,7,,1,"https://x.com/zephyr_z9/status/2071402427262349707","I was quite accurate in this tweet especially when it comes to size"
2026-06-29T00:48:51.000Z,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",negative,-4.588,98,10,4,"https://x.com/zephyr_z9/status/2071395435605053877","Yup, it's gross profit generation time CXMT doesn't have the capacity to dump memory for the next 2 years Now the big question is what they do with the $130B in gross profits generated For some reason, banks believe that CXMT will just spend $25B on CAPEX in 27 & 28, which is"
2026-06-29T00:29:23.000Z,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",neutral,0,17,1,,"https://x.com/zephyr_z9/status/2071390538029498559","Somewhat The semicon capex spending has been announced before They just merged it all and made a big announcement for marketing"
2026-06-29T00:17:51.000Z,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",neutral,0,6,,1,"https://x.com/zephyr_z9/status/2071387637316002033","@jukan05  has the remote control for KOSPI He can send it up or down anytime he wants"
2026-06-29T00:14:52.000Z,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",neutral,0,3,,1,"https://x.com/zephyr_z9/status/2071386883620524155","SF4 has lots of customers"
2026-06-29T00:13:00.000Z,"@zephyr_z9","Zephyr","156.4K","amplifier","South Korea","South Korea",positive,1.68,5,,2,"https://x.com/zephyr_z9/status/2071386416228303085","already at 1.5T Do u want the moon to fall on Earth??"
2026-06-29T00:01:25.000Z,"@damnang2","Damnang2","35.4K","amplifier","United States","United States",positive,8.591,,,,"https://x.com/damnang2/status/2071383501002391884","Wow thanks for sharing your thoughts"
2026-06-29T01:00:28.000Z,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",neutral,0,6,2,1,"https://x.com/SemiAnalysis_/status/2071398358355267746","Around the same time, the vLLM inference engine and its underlying Paged Attention took the open-source community by storm. Started by  @woosuk_k , the  @vllm_project  has become one of the most widely used inference engines.  @simon_mo_ ,  @kaichaoyou  and  @rogerw0108  from Inferact,"
2026-06-29T01:00:27.000Z,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,8.678,8,1,1,"https://x.com/SemiAnalysis_/status/2071398356459323491","As ChatGPT exploded in popularity, research on LLM serving became highly active. Efficient LLM serving remained a major challenge until the invention of KV cache-managing Attention methods, such as Radix Attention. The Radix Attention authors built an inference engine around it,"
2026-06-29T01:00:27.000Z,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,7.269,7,1,1,"https://x.com/SemiAnalysis_/status/2071398354420937022","The long-context demands of agentic AI accelerated attention research aimed at overcoming the context wall. Over the past year, linear attention has become mainstream, most notably with Gated Delta Networks (GDNs) by  @songlinyang4  gaining strong traction among open-weight models."
2026-06-29T01:00:26.000Z,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,4.745,6,1,1,"https://x.com/SemiAnalysis_/status/2071398352588026321","Innovation in attention mechanisms did not stop, even though MHA/GQA/SWA remain hard to beat. In 2024, DeepSeek-V3/R1 demonstrated near-frontier capabilities, proving the effectiveness of their in-house Multi-Head Latent Attention (MLA). At a time when OpenAI’s o1 appeared far"
2026-06-29T01:00:25.000Z,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,8.651,9,1,2,"https://x.com/SemiAnalysis_/status/2071398349924638722","One of the greatest leaps since MHA was FlashAttention by  @tri_dao . FlashAttention dramatically reduced memory requirements for both the forward and backward passes of attention, unlocking major performance gains and enabling efficient training on long contexts. Since the"
2026-06-29T01:00:25.000Z,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,7.003,7,1,1,"https://x.com/SemiAnalysis_/status/2071398348091748501","The early variants of MHA include Multi-Query Attention (MQA), invented by Noam Shazeer, Grouped-Query Attention (GQA), invented by the  @MetaAI  LLaMA team, and Sliding Window Attention (SWA), popularized by  @MistralAI . MQA, GQA, and SWA build on MHA and significantly improve"
2026-06-29T01:00:25.000Z,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,6.808,14,1,1,"https://x.com/SemiAnalysis_/status/2071398346455970199","In contrast to the slow decline of the Transformers movie series in 2017, the Transformer architecture in NLP showed immense potential. It introduced Multi-Head Attention (MHA) and dramatically improved perplexity scores. We thank  @ashVaswani ,  @NoamShazeer ,  @YesThisIsLion , and"
2026-06-29T01:00:24.000Z,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,9.419,87,10,6,"https://x.com/SemiAnalysis_/status/2071398345017323714","Transformer’s Attention mechanism has come a long way. We’d like to thank the researchers and the engineers in the open-source community for continuing to make high-performance AI accessible. Please celebrate with us by sharing this post, tagging more contributors, and sharing"
2026-06-29T01:40:12.000Z,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,,,,"https://x.com/pequityresearch/status/2071408359983501667",""
2026-06-29T01:31:23.000Z,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,1,,,"https://x.com/pequityresearch/status/2071406142282928339",""
2026-06-29T01:31:12.000Z,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,,,,"https://x.com/pequityresearch/status/2071406096535708008","Btw check your dm"
2026-06-29T01:30:57.000Z,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,8.519,1,,,"https://x.com/pequityresearch/status/2071406032245469694","Love it. Great work"
2026-06-29T01:19:10.000Z,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,,,,"https://x.com/pequityresearch/status/2071403066016895447","You deserve more visibility bro"
2026-06-29T01:12:17.000Z,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",positive,5.859,2,,,"https://x.com/semivision_tw/status/2071401334910374291","If the first phase of the AI race was about who could build the fastest GPU, the next phase is about who can build the most complete AI infrastructure—one that integrates advanced memory, optical interconnects, efficient data movement, and resilient global supply chains.  That"
2026-06-29T01:10:26.000Z,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",positive,2.732,1,,,"https://x.com/semivision_tw/status/2071400869304910041","In the evening, attention returned to AI networking. At OFC 2026, startup nEye Systems introduced a high-port-count silicon photonic MEMS Optical Circuit Switch (OCS), integrating MEMS mirrors directly onto silicon photonic chips to create highly integrated optical switching"
2026-06-29T01:10:02.000Z,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",positive,2.5,1,,,"https://x.com/semivision_tw/status/2071400768754831371","Every DRAM node shrink demands innovations in capacitor structures, cell architecture, and extremely tight process control. HBM adds another layer of complexity through TSV technology, hybrid bonding, and advanced packaging. Meanwhile, NAND continues pushing beyond 300 and even"
2026-06-29T01:09:28.000Z,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",positive,3.612,1,,3,"https://x.com/semivision_tw/status/2071400626437890429","Thanks to someone’s AI for putting together yesterday’s recap.  AI Chips Are Hard. Memory Is Harder — The New Race Behind China’s Memory Rise  On June 28, 2026, SemiVision published posts covering China’s memory industry, the Korean stock market, silicon photonics, AI"
2026-06-29T01:05:49.000Z,"@insane_analyst","Irrational Analysis","40.8K","amplifier","International","International",positive,6.539,13,,2,"https://x.com/insane_analyst/status/2071399705398165751","I take life lessons from video games. Probably not a good thing but oh well. This one is my favorite.  Sometimes a hard reset is neccisary. Applies to many aspects of life."
2026-06-29T01:02:32.000Z,"@insane_analyst","Irrational Analysis","40.8K","amplifier","International","International",positive,9.113,6,,,"https://x.com/insane_analyst/status/2071398880550506926","Absolutely thanks for your familys hospitality. Glad to see you in good spirits despite the chemo challenges. Happy to have helped in a small way.  Drink more fluids."
2026-06-29T00:51:53.000Z,"@qinbafrank","qinbafrank","145.9K","amplifier","International","International",positive,4.404,1,,1,"https://x.com/qinbafrank/status/2071396200289632625","Thanks, boss Chris, learned a lot too "
2026-06-29T00:48:38.000Z,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",neutral,0,1,,,"https://x.com/semivision_tw/status/2071395382777798782","IDM"
2026-06-29T00:39:37.000Z,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",neutral,0,2,1,,"https://x.com/semivision_tw/status/2071393112438780235","Asian houses are designed with pre-allocated space for the outdoor units of air conditioners... They're usually placed in less conspicuous spots. Otherwise, it would affect the exterior appearance."
2026-06-29T00:10:56.000Z,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",positive,2.5,2,,,"https://x.com/semivision_tw/status/2071385895782240624","As AI computing continues to drive a comprehensive upgrade in hardware specifications, the global printed circuit board industry is undergoing a profound structural transformation. According to the latest report by the Taiwan Printed Circuit Association (TPCA) and the Industry,"
2026-06-29T00:06:38.000Z,"@qinbafrank","qinbafrank","145.9K","amplifier","International","International",positive,3.818,41,4,7,"https://x.com/qinbafrank/status/2071384810996801974","The market should begin to accept the increasingly likely reality that tolls for passage through the Strait of Hormuz are becoming more probable. Over the weekend, a minor clash between the US and Iran in the Strait of Hormuz led to reports early in the morning that the two sides"
2026-06-29T00:05:57.000Z,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",positive,7.351,3,1,,"https://x.com/semivision_tw/status/2071384639441424492","Dedicated power becomes essential for AI data centers  Chevron signed a 20-year power agreement with Microsoft for a West Texas AI data center project. The plan includes a 2.7GW natural-gas power complex, with first power expected by late 2028."
2026-06-29T00:04:41.000Z,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",positive,8.074,1,1,,"https://x.com/semivision_tw/status/2071384320636485812","Data centers, and especially AI data centers, represent a growing and rapidly innovating market, with an increased uptake of wide-bandgap semiconductors silicon carbide (SiC) and gallium nitride (GaN) to support increasingly powerful and power-hungry AI training models.   Related"
2026-06-29T01:45:50.000Z,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",neutral,0,6,,4,"https://x.com/bubbleboi/status/2071409776718991862","I think I’d rather be a garbage collector in nyc than a faang engineer in SF"
2026-06-29T01:43:17.000Z,"@damnang2","Damnang2","35.4K","amplifier","United States","United States",positive,5.927,2,,,"https://x.com/damnang2/status/2071409133644091807","This article is a deep dive on  $LITE , but in many ways, it can also serve as a useful lens for understanding the broader optical market.  Recent industry discussions suggest that Lumentum’s EML roadmap may not move directly from 200G to 400G, but could go through 300G in between."
2026-06-29T01:40:33.000Z,"@damnang2","Damnang2","35.4K","amplifier","United States","United States",neutral,0,4,,,"https://x.com/damnang2/status/2071408446499619158","There is a stock that rose more than 10x in a year, then recently corrected about 25% from its highs  That stock is  $LITE    The key question for investors is simple. Has the market already priced in the recovery in the optical cycle and Lumentum’s earnings rebound? Or is there"
2026-06-29T01:42:45.000Z,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,4.753,,,,"https://x.com/pequityresearch/status/2071409002815107168","Nice!"
