timestamp,handle,displayName,followers,accountType,region,country,sentiment,sentimentScore,likes,retweets,replies,tweetUrl,text
2026-07-19T04:43:32.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",negative,-5.95,1,,2,"https://x.com/bubbleboi/status/2078581457182699961","Dram flash contagion and I sold Thursday night in after hours.   Just expect this to be very negative for beta in short term no matter ur infra you just 4x the users u can serve. It gets harder to justify increased capex unless u get increased capability. For just inference we"
2026-07-19T04:27:35.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",positive,1.28,1,,1,"https://x.com/bubbleboi/status/2078577443720269927","Probably people who talk to Kimi I agree the unwind seemed to be in anticipation of it. Very bullish HBM even SRAM bullish flops bullish prefill."
2026-07-19T04:09:22.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",neutral,0,1,,3,"https://x.com/bubbleboi/status/2078572861326012783","The KV is what you store on nand. 75% of the layers completely remove it and replace it with a fixed size memory a 128x128 matrix per layer. The total size of these linear layers is only ~180 MB of FIXED size state.    The layers that are left hold KV and use MLA are now ~8 GB."
2026-07-19T03:41:36.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",neutral,0,1,,1,"https://x.com/bubbleboi/status/2078565870255689891","They have the infra to catch up also u can post train to bootstrap it"
2026-07-19T05:35:11.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,6.99,16,1,2,"https://x.com/SemiAnalysis_/status/2078594455767060920","More efficient attention will further push context lengths from 1M to 5M+, with less context rot. Jevons’ Paradox means that making attention more efficient will lead to wider AI adoption, which will require more networking. 8/8"
2026-07-19T05:35:11.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,5.267,8,,1,"https://x.com/SemiAnalysis_/status/2078594454601048296","Furthermore, with optimizations like incremental KV-cache transfers, prefill only needs to transfer the portions cached by the non-decode instance, so KV transfer does not take up much networking bandwidth relative to WideEP, even before KDA.  7/8"
2026-07-19T05:35:10.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,3.182,8,,1,"https://x.com/SemiAnalysis_/status/2078594453636350443","KV-cache transfer between prefill and decode happens only once per turn, while WideEP happens 120+ times per output forward pass, with potentially 500+ output tokens per turn. Thus, the relative KV-cache transfer savings from KDA linear attention are dwarfed by the increase in"
2026-07-19T05:35:10.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",neutral,0,9,,1,"https://x.com/SemiAnalysis_/status/2078594452642292027","WideEP dispatch and combine need to happen twice on every layer and for every forward pass. That means that, for each forward pass, dispatch and combine will need to run 120+ times. 5/8"
2026-07-19T05:35:10.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,4.336,7,,1,"https://x.com/SemiAnalysis_/status/2078594451086123034","WideEP is a very network-intensive serving optimization that Kimi K3 will need to use. WideEP works by spreading 896 experts across many GPUs within a scale-up domain, then dispatching tokens to the correct GPU and combining the results. 4/8"
2026-07-19T05:35:09.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,3.818,9,,1,"https://x.com/SemiAnalysis_/status/2078594450062815289","Because Kimi K3 has 2.8 trillion parameters, even at MXFP4, each forward pass will require 1.5 TB of HBM bandwidth. This means that, even with spec decode, serving it profitably at a reasonable level of interactivity requires aggregating many chips together over a high-bandwidth"
2026-07-19T05:35:09.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,3.4,14,1,1,"https://x.com/SemiAnalysis_/status/2078594448527696233","While it is true that Kimi K3 uses Kimi Delta Linear Attention (KDA) in 3 out of every 4 layers and that KDA reduces KV-cache transfer bandwidth by up to 10x compared with comparable full global-attention models, the important missing piece is that Kimi K3 requires WideEP to"
2026-07-19T05:35:09.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,5.719,116,14,5,"https://x.com/SemiAnalysis_/status/2078594446996787568","Similar to DeepSeek in January 2025, Panicans may think that the AI networking switch TAM will massively shrink because Kimi K3 uses KDA Attention, which reduces KV-transfer networking bandwidth by up to 10x. But the opposite is true, as we explain below.  1/8"
2026-07-19T03:53:12.000+08:00,"@fabknowledge","Fabricated Knowledge","32.2K","competitor","International","International",positive,1.027,3,,1,"https://x.com/fabknowledge/status/2078568790070120487","me dumb and im sure there's a whole thing, i jus wam play vidya on mac"
2026-07-19T03:28:50.000+08:00,"@fabknowledge","Fabricated Knowledge","32.2K","competitor","International","International",positive,1.799,2,,1,"https://x.com/fabknowledge/status/2078562659016871996","Bro I am not smart enough to know, can’t we port some shitty games over please I don’t have an x86 laptop or a home pc so yeah f I wanna play overwatch with my fiancée is it too much to ask"
2026-07-19T03:07:25.000+08:00,"@fabknowledge","Fabricated Knowledge","32.2K","competitor","International","International",positive,7.334,40,,7,"https://x.com/fabknowledge/status/2078557270288335065","If software is solved can we hurry up and port all the x86 games to arm? Like that feels so doable please"
2026-07-19T05:30:32.000+08:00,"@insane_analyst","Irrational Analysis","40.8K","amplifier","International","International",neutral,0,1,,,"https://x.com/insane_analyst/status/2078593287653597306","@JeremieEO"
2026-07-19T05:25:09.000+08:00,"@insane_analyst","Irrational Analysis","40.8K","amplifier","International","International",neutral,0,48,3,6,"https://x.com/insane_analyst/status/2078591931114983848","It appears the French have already surrendered."
2026-07-19T04:38:10.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,4.404,1,,1,"https://x.com/pequityresearch/status/2078580107531190625","Thats a good point. The transcript i have, the person didnt specify bits or not"
2026-07-19T03:33:18.000+08:00,"@insane_analyst","Irrational Analysis","40.8K","amplifier","International","International",negative,-6.888,4,,1,"https://x.com/insane_analyst/status/2078563782872461374","Well overwatch has the anti cheat issue.  Not sure if resolved yet."
2026-07-19T03:22:14.000+08:00,"@insane_analyst","Irrational Analysis","40.8K","amplifier","International","International",neutral,0,7,,1,"https://x.com/insane_analyst/status/2078560997980398046","Would need to decompile and reverse engineer all the hacks baked into closed source drivers."
2026-07-19T09:03:52.000+08:00,"@jukan05","Jukan","155.3K","amplifier","South Korea","South Korea",positive,3.804,265,34,8,"https://x.com/jukan05/status/2078646973905998103","""Overall, our global forecast for 3Q DRAM ASP, up 21% QoQ, is consistent with what we learned from channel check. This is more optimistic than TrendForce’s current assumptions of a 13-18% QoQ rise in 3Q conventional DRAM, or only 8-13% including HBM."""
2026-07-19T09:02:05.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",positive,6.369,32,,7,"https://x.com/bubbleboi/status/2078646525253521701","I love the Irish"
2026-07-19T08:39:37.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",negative,-2.263,60,6,11,"https://x.com/bubbleboi/status/2078640870237319433","I could literally post how to build a bioweapon on here and nothing would happen.   There still hasn’t been one nation state or company that has been hacked by an AI. Anyone claiming this stuff is living in a fantasy world and just shows their own lack of intelligence or"
2026-07-19T07:13:41.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",neutral,0,2,,2,"https://x.com/bubbleboi/status/2078619243822690413","How so"
2026-07-19T10:20:26.000+08:00,"@LinQingV","Macro_Lin｜市场观察","51.6K","amplifier","China","China",neutral,0,,,,"https://x.com/LinQingV/status/2078666242811130345","如果企业私有部署，ant家定价里的高额毛利那部分不就没了？"
2026-07-19T10:19:02.000+08:00,"@LinQingV","Macro_Lin｜市场观察","51.6K","amplifier","China","China",neutral,0,,,,"https://x.com/LinQingV/status/2078665891710206240","亚马逊，微软，谷歌哪个没自己自研？"
2026-07-19T10:08:21.000+08:00,"@LinQingV","Macro_Lin｜市场观察","51.6K","amplifier","China","China",neutral,0,,,1,"https://x.com/LinQingV/status/2078663199046730196","长期取决于CSP能不能实现全栈自研，不要让自己沦为英伟达等的打工仔，降低硬件成本，建立自己的护城河"
2026-07-19T09:48:55.000+08:00,"@LinQingV","Macro_Lin｜市场观察","51.6K","amplifier","China","China",neutral,0,2,,2,"https://x.com/LinQingV/status/2078658309239042416","压力是给到美国的模型提供商，并非是算力中心，有可能还会利好算力中心以及AI硬件"
2026-07-19T09:38:35.000+08:00,"@LinQingV","Macro_Lin｜市场观察","51.6K","amplifier","China","China",neutral,0,13,1,3,"https://x.com/LinQingV/status/2078655711178043586","是什么勇气让Anthropic给自己的模型定价如此贵呢？Drama Queen的气质吗？   其毛利率将会受到冲击。"
2026-07-19T09:06:19.000+08:00,"@LinQingV","Macro_Lin｜市场观察","51.6K","amplifier","China","China",neutral,0,,,,"https://x.com/LinQingV/status/2078647589814284495","系统为大batch进行大EP部署，这种情况下估计expert基本都在被激活，这种分层memory就没有意义了。"
2026-07-19T07:44:15.000+08:00,"@HyperTechInvest","Daniel Romero","41.1K","amplifier","United States","United States",positive,5.106,,,,"https://x.com/HyperTechInvest/status/2078626935450509572","To be honest most people don't need the paid version"
2026-07-19T10:14:19.000+08:00,"@vikramskr","Vikram Sekar","19.5K","amplifier","International","International",positive,7.089,3,,,"https://x.com/vikramskr/status/2078664703598104636","So interesting - I was going to look at SOA for UHP in depth, and now I know what specifically to probe into.   Thanks for the shoutout  @insane_analyst"
2026-07-19T10:02:15.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,4.939,1,,1,"https://x.com/pequityresearch/status/2078661666590372080","yum  enjoy weekend"
2026-07-19T09:51:01.000+08:00,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",positive,4.404,1,,2,"https://x.com/semivision_tw/status/2078658838601912751","SILITH is also headquartered in Singapore, and the geographic proximity between the design company and the foundry can reduce development cycles and improve collaboration during manufacturing introduction.   #SemiVision #Semiconductor #SiPh #SiliconPhotonics #CPO #Photonics #AI"
2026-07-19T09:48:53.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,6.249,1,,1,"https://x.com/pequityresearch/status/2078658303614206049","The demise of their business would be great for America"
2026-07-19T09:38:23.000+08:00,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",negative,-1.531,3,,1,"https://x.com/semivision_tw/status/2078655658707349746","The true danger of dehumanization isn’t that machines become more human—it’s that humans start trimming themselves into shapes machines can understand."
2026-07-19T09:32:41.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,1,,1,"https://x.com/pequityresearch/status/2078654223684616312","What is this? I see olives "
2026-07-19T09:28:13.000+08:00,"@qinbafrank","qinbafrank","145.9K","amplifier","International","International",neutral,0,29,8,10,"https://x.com/qinbafrank/status/2078653102715289992",""
2026-07-19T09:17:30.000+08:00,"@qinbafrank","qinbafrank","145.9K","amplifier","International","International",neutral,0,,,,"https://x.com/qinbafrank/status/2078650405500919851","融资差不多了，但杠杆etf的问题还没解决。毕竟这也是杠杆嘛"
2026-07-19T09:14:00.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,8.316,32,4,,"https://x.com/pequityresearch/status/2078649523178508300","Mizuho Securities: CPUs & GPUs  Market Forecasts & Growth  > Shipment Growth: Industry server CPU shipments are forecasted to reach 35 million units in 2026 and grow to 50 million units by 2027, representing a 40% year-over-year increase.    > Long-Term TAM: The long-term Total"
2026-07-19T08:59:02.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,5.707,1,,,"https://x.com/pequityresearch/status/2078645758518043017","Winning!"
2026-07-19T08:45:19.000+08:00,"@insane_analyst","Irrational Analysis","40.8K","amplifier","International","International",neutral,0,41,2,4,"https://x.com/insane_analyst/status/2078642304248848579","Practical Semiconductor Optical Amplifiers (SOA)  https:// open.substack.com/pub/irrational analysis/p/practical-semiconductor-optical-amplifiers?r=28k8q1&utm_campaign=post&utm_medium=web&showWelcomeOnShare=true …"
2026-07-19T07:55:00.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,6.249,,,1,"https://x.com/pequityresearch/status/2078629644392095789","Great point...still seems many in the replies are not understanding the core message."
2026-07-19T07:52:58.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,1,,,"https://x.com/pequityresearch/status/2078629130933797186",""
2026-07-19T07:38:25.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,7.184,45,13,5,"https://x.com/pequityresearch/status/2078625469063205250","Deutsche Bank: Humanoids  Market Growth Forecast  > Rapid Expansion: The global humanoid robot market is projected to see significant growth, moving from approximately 3,030 units in 2024 to an estimated 700,500 units by 2030.  > Long-Term Outlook: Looking further ahead, the"
2026-07-19T06:47:32.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",negative,-7.178,28,2,2,"https://x.com/pequityresearch/status/2078612664419299465","Back to more bad news that can keep pushing semis lower..."
2026-07-19T06:46:37.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,,,,"https://x.com/pequityresearch/status/2078612434445635613","Me"
2026-07-19T06:36:36.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,1,,,"https://x.com/pequityresearch/status/2078609913308217641","She? "
2026-07-19T05:54:22.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",negative,-6.597,75,6,6,"https://x.com/wallstengine/status/2078599284015165905","Trump calls the deaths of two U.S. service members in an Iranian attack “very sad,” reiterates that Iran will not be allowed to develop nuclear weapons, and says he “couldn’t care less” about Tehran abandoning the MOU."
2026-07-19T03:58:59.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",positive,3.612,22,1,,"https://x.com/wallstengine/status/2078570246009716931","Stats like these, and many more, will soon be available live at  http:// earnings.wallstengine.com"
2026-07-19T03:57:01.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,48,4,4,"https://x.com/wallstengine/status/2078569753581650335","The biggest earnings beats among early S&P 500 reporters have come from these companies:"
2026-07-19T03:55:45.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",positive,5.106,386,49,14,"https://x.com/wallstengine/status/2078569433333956679","S&P 500 earnings season is off to a strong start:  33 of 33 early reporters beat EPS estimates"
2026-07-19T02:46:42.000+08:00,"@oguzerkan","Oguz Erkan","121.2K","amplifier","United States","United States",negative,-3.4,68,9,10,"https://x.com/oguzerkan/status/2078552057997349112","The reason crashes happened faster in previous tech cycles was the longer lag between investment and revenue.  This is what’s different in this cycle.  AI is diffusing much faster than previous major innovations, so revenues are coming faster.  Anthropic and OpenAI combined have"
2026-07-19T01:09:43.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",positive,2.732,,,,"https://x.com/wallstengine/status/2078527648033333383","well deserved"
2026-07-19T01:08:50.000+08:00,"@wallstengine","Wall St Engine","159.1K","amplifier","International","International",neutral,0,41,,,"https://x.com/wallstengine/status/2078527427358404982",""
2026-07-19T12:55:14.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",positive,4.939,,,1,"https://x.com/bubbleboi/status/2078705200496296047","Whose hand is that?"
2026-07-19T12:55:05.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",neutral,0,7,,2,"https://x.com/bubbleboi/status/2078705160474243447","Isn’t this just Tylenol ? Lmaooo"
2026-07-19T12:53:51.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",neutral,0,1,,,"https://x.com/bubbleboi/status/2078704852280959183","I was bio in college before getting into EE"
2026-07-19T12:53:14.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",positive,4.576,,,,"https://x.com/bubbleboi/status/2078704694923293152","I am on WeChat will try to be more active now"
2026-07-19T12:40:35.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",negative,-6.239,17,,8,"https://x.com/bubbleboi/status/2078701510213374085","Bro I don’t have a telegram channel wtf. And if I did I would have named it bubble talk.   Someone is scamming you guys!  https:// x.com/zbtefvcx5w/sta /zbtefvcx5w/status/2078699839395643516 …"
2026-07-19T12:29:41.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",positive,4.019,15,,3,"https://x.com/bubbleboi/status/2078698769990734138","The neuroplasticity diss is hilarious"
2026-07-19T12:12:15.000+08:00,"@dnystedt","Dan Nystedt","51.5K","amplifier","Taiwan","Taiwan",positive,0.516,,,,"https://x.com/dnystedt/status/2078694382581199079","No, this is not a new or isolated incident. Kimi models (including earlier versions like K2.5 and K2.6) have repeatedly done this when asked about their identity."
2026-07-19T12:10:06.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",positive,5.994,2,,,"https://x.com/bubbleboi/status/2078693841658376477","Lmao"
2026-07-19T11:50:50.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",negative,-4.767,91,5,15,"https://x.com/bubbleboi/status/2078688993806360721","LMFAOOOOO YO IM CRYING"
2026-07-19T11:49:46.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",positive,4.019,1,,2,"https://x.com/bubbleboi/status/2078688724339101710","Lmaooo that’s hilarious"
2026-07-19T11:30:40.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",negative,-2.96,4,,,"https://x.com/bubbleboi/status/2078683918824362179","No I got pushed out of the last round"
2026-07-19T11:27:44.000+08:00,"@bubbleboi","bubble boi","88.2K","amplifier","International","International",negative,-8.954,25,7,7,"https://x.com/bubbleboi/status/2078683177124864033","Seeing living cell state in real time in one thing but having the ability to perturb it and record the exact chemical compositions over time is next level.  Assays which are sadly most of drug testing are very crude in comparison as they are just single snapshots that lose the"
2026-07-19T12:03:31.000+08:00,"@damnang2","Damnang","35.4K","amplifier","United States","United States",neutral,0,,,,"https://x.com/damnang2/status/2078692182865953147",""
2026-07-19T12:22:06.000+08:00,"@fabknowledge","Fabricated Knowledge","32.2K","competitor","International","International",neutral,0,2,,1,"https://x.com/fabknowledge/status/2078696860693200980","I can’t wait to drive to sf from nyc in this incredible new form factor"
2026-07-19T11:48:05.000+08:00,"@SemiAnalysis_","SemiAnalysis","111.4K","competitor","International","International",positive,4.588,19,3,18,"https://x.com/SemiAnalysis_/status/2078688299598917801","What's your favorite kind of rack?"
2026-07-19T12:18:00.000+08:00,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",neutral,0,4,,,"https://x.com/semivision_tw/status/2078695828982473058","台積電與ASML的財報共同確認：AI半導體仍處於實質擴產，而非需求反轉。 但資本市場已開始區分「真正掌握稀缺產能的公司」與「僅受惠於AI敘事的公司」。下一階段關鍵將是EUV交付、CoWoS與HBM良率、材料產能，以及油價和融資成本能否同步受控。"
2026-07-19T12:16:36.000+08:00,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",neutral,0,1,,,"https://x.com/semivision_tw/status/2078695475272884515","新加坡不錯"
2026-07-19T12:12:22.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,8,1,1,"https://x.com/pequityresearch/status/2078694409973989467","It feels we are getting a higher revision in WFE estimates every week..."
2026-07-19T12:05:06.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,,,,"https://x.com/pequityresearch/status/2078692581752320014",""
2026-07-19T12:01:00.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,4.215,,,,"https://x.com/pequityresearch/status/2078691551534887064","nice"
2026-07-19T11:59:52.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,2,,,"https://x.com/pequityresearch/status/2078691264451535057",""
2026-07-19T11:55:33.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",neutral,0,,,,"https://x.com/pequityresearch/status/2078690177401205145","and MS didnt mention them"
2026-07-19T11:55:21.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",negative,-2.96,,,1,"https://x.com/pequityresearch/status/2078690127996502257","I have no opinion on it"
2026-07-19T11:54:00.000+08:00,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",neutral,0,6,,2,"https://x.com/semivision_tw/status/2078689788719222977","Nvidia攜手Fanuc與安川電機，日本「Physical AI」投資升溫  Nvidia宣布與日本機器人企業 Fanuc、Yaskawa Electric 等合作開發AI機器人。獲日本政府支持、Sony參與投資的Noetra，則計畫採購 27,500顆Nvidia Rubin晶片，相關設施預計2027年動工、2028年開始營運。"
2026-07-19T11:00:15.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,8.02,42,13,,"https://x.com/pequityresearch/status/2078676260998299753","Mizuho Securities: Optics  Market Trends & Technologies  > Optical Circuit Switches (OCS): OCS is gaining traction among hyperscalers, with Google (GOOGL) leading adoption in its Jupiter Network and other hyperscalers like Amazon (AMZN) and Microsoft (MSFT) exploring its use."
2026-07-19T10:53:58.000+08:00,"@qinbafrank","qinbafrank","145.9K","amplifier","International","International",neutral,0,,,,"https://x.com/qinbafrank/status/2078674682237395334","3月份冲突更激烈、大饼你也不是晃悠向上嘛。大饼的逻辑在这里，核心是看流动性。"
2026-07-19T10:50:02.000+08:00,"@semivision_tw","SemiVision  ","11.7K","competitor","Taiwan","Taiwan",positive,5.719,3,1,,"https://x.com/semivision_tw/status/2078673692125511788","Singapore’s Agency for Science, Technology and Research (A*STAR) is taking an active role in shaping the future of HI. Leveraging its national research infrastructure and advanced manufacturing capabilities, A*STAR is accelerating R&D and the commercialization of heterogeneous"
2026-07-19T10:45:11.000+08:00,"@qinbafrank","qinbafrank","145.9K","amplifier","International","International",neutral,0,24,3,10,"https://x.com/qinbafrank/status/2078672470111056017","2名美军阵亡，美军昨晚承认伊朗对约旦美军基地的导弹袭击，已造成两名美军士兵阵亡，一人失踪，另外四人受伤，这是自三月底以来伊朗开火导致的首例美军阵亡。由此，在与伊朗五个月的冲突中，已至少16名美军士兵战死。"
2026-07-19T10:41:37.000+08:00,"@qinbafrank","qinbafrank","145.9K","amplifier","International","International",neutral,0,1,,,"https://x.com/qinbafrank/status/2078671573121397043","确实如此"
2026-07-19T10:41:33.000+08:00,"@qinbafrank","qinbafrank","145.9K","amplifier","International","International",neutral,0,1,,,"https://x.com/qinbafrank/status/2078671555861852311","大乐过奖呐"
2026-07-19T10:36:07.000+08:00,"@pequityresearch","P Equity Research ","8,899","amplifier","International","International",positive,4.404,3,,1,"https://x.com/pequityresearch/status/2078670190531740020","Markos had a good counter point to what I posted. Supply will still remain tight until 2030, and likely beyond that."
2026-07-19T16:13:58.000+08:00,"@jukan05","Jukan","155.3K","amplifier","South Korea","South Korea",positive,4.035,376,72,18,"https://x.com/jukan05/status/2078755211699748956","MERITZ SECURITIES: ACCORDING TO CHANNEL CHECKS, MIDDLE EASTERN SOVEREIGN AI INVESTORS, INCLUDING THOSE IN SAUDI ARABIA, HAVE RECENTLY BEGUN DISCUSSING MID- TO LONG-TERM MEMORY PROCUREMENT PLANS WITH KOREAN MEMORY MANUFACTURERS.  - Amid this demand growth, upward pressure has"
2026-07-19T16:09:30.000+08:00,"@jukan05","Jukan","155.3K","amplifier","South Korea","South Korea",neutral,0,24,1,,"https://x.com/jukan05/status/2078754086892269907",""
2026-07-19T16:09:29.000+08:00,"@jukan05","Jukan","155.3K","amplifier","South Korea","South Korea",positive,0.772,74,1,4,"https://x.com/jukan05/status/2078754085030027336","Chey stressed that rising prices are not a sign of a healthy market. “Prices need to come down. Current price levels are abnormal,” he said. “PC and mobile-device makers cannot continue passing higher memory costs on to consumers through product price increases.” His remarks"
2026-07-19T16:09:29.000+08:00,"@jukan05","Jukan","155.3K","amplifier","South Korea","South Korea",positive,3.182,421,75,14,"https://x.com/jukan05/status/2078754082370764971","SK Group Chairman Chey Tae-won told reporters at the Korea Chamber of Commerce and Industry’s Jeju Forum on the 15th, “Demand for AI semiconductors is expected to increase by at least 60–100% next year compared with this year.” He added, “Even for the overall memory semiconductor"
2026-07-19T15:52:03.000+08:00,"@QQ_Timmy","駿HaYaO","28.6K","amplifier","Asia","Asia",neutral,0,31,,4,"https://x.com/QQ_Timmy/status/2078749695422484951","YAMAWA 價格調整通知  衷心感謝各位長期以來對YAMAWA產品的支持與厚愛。 當前，雖然世界經濟呈現恢復態勢，但多數國家仍面臨持續的通貨膨脹和經濟停滯、受曠日持久的俄烏戰爭及中東局勢仍不明朗的影響下，加之能源成本提升、物流成本增加、勞動力短缺日益嚴重，全球商業環境依然潛伏著重大風險。"
2026-07-19T15:10:21.000+08:00,"@jukan05","Jukan","155.3K","amplifier","South Korea","South Korea",neutral,0,7,,1,"https://x.com/jukan05/status/2078739201584181340","I look forward to seeing you at Hot Chips!"
