timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text
2026-07-20T07:34:31.000+08:00,3742,67,15,3,yes,"renewable projects; china different; 9gw","https://x.com/tphuang/status/2078986874715045998","China's different local govts have so many planned renewable projects.  Even a small/poor province like Shanxi put 19745 MW in bids in 2026H1. Over 10GW in wind & almost 9GW in solar.","China's different local govts have so many planned renewable projects.  Even a small/poor province like Shanxi put 19745 MW in bids in 2026H1. Over 10GW in wind & almost 9GW in solar."
2026-07-20T07:32:11.000+08:00,3679,48,5,5,yes,"byd denza; largish sedans; flagship mkt; 56e going; nev options","https://x.com/tphuang/status/2078986288309457254","More photos of BYD's Denza Z9S & Da Han. These 2 largish sedans will be (both 3m+ wheelbase) huge part of BYD's lineup in this flagship mkt.  I think 56E are going to be in huge trouble this yr. Too many great NEV options.","More photos of BYD's Denza Z9S & Da Han. These 2 largish sedans will be (both 3m+ wheelbase) huge part of BYD's lineup in this flagship mkt.  I think 56E are going to be in huge trouble this yr. Too many great NEV options."
2026-07-20T07:24:46.000+08:00,3216,35,1,10,no,"dominated messi; mediocre argentina; wonderful moments; best b4; watch game","https://x.com/tphuang/status/2078984422003728414","What a great World Cup. Was lucky to go watch a game live. So many wonderful moments.  The team that I thought was the best b4 the tournament won & just dominated.  Messi is the GOAT. Taking a mediocre Argentina team to the finals might be his greatest achievement. I hope this is","What a great World Cup. Was lucky to go watch a game live. So many wonderful moments.  The team that I thought was the best b4 the tournament won & just dominated.  Messi is the GOAT. Taking a mediocre Argentina team to the finals might be his greatest achievement. I hope this is"
2026-07-20T01:37:53.000+08:00,3446,49,10,1,yes,"exports; produced china; overall byd; right chery; 2026h1 nevs","https://x.com/tphuang/status/2078897125274824961","Auto Export in 2026H1 & NEVs on right side. While Chery leads BYD 931k to 769k overall, BYD is the big leader w/ 769k vs 290k for Chery & 275k for Geely in NEVs  Keep in mind that overseas assembly are counted as ""exports"" as long as > 40% value is produced in China.","Auto Export in 2026H1 & NEVs on right side. While Chery leads BYD 931k to 769k overall, BYD is the big leader w/ 769k vs 290k for Chery & 275k for Geely in NEVs  Keep in mind that overseas assembly are counted as ""exports"" as long as > 40% value is produced in China."
2026-07-20T00:36:43.000+08:00,4097,68,12,2,yes,"battery makers; china auto; catl leads","https://x.com/tphuang/status/2078881731839402446","China's Auto battery installation in the 1st half where CATL leads w/ 46% share followed by BYD at 17%.  Right chart compares smaller battery makers since 2025. CALB, Gotion, Eve, Volt, Sunwoda & Rept are compared there.","China's Auto battery installation in the 1st half where CATL leads w/ 46% share followed by BYD at 17%.  Right chart compares smaller battery makers since 2025. CALB, Gotion, Eve, Volt, Sunwoda & Rept are compared there."
2026-07-20T00:34:16.000+08:00,1223,9,,,yes,"samsung; alicloud samsung; ahead alibaba; online compute; qoder plan","https://x.com/tphuang/status/2078881115788472354","If we factor in Kimi K3 demand + what's ahead for Alibaba's own Qoder plan demand, it seems like Alicloud needs to rapidly bring online more compute.  T-Head & Alicloud will keep Samsung busy this year.","If we factor in Kimi K3 demand + what's ahead for Alibaba's own Qoder plan demand, it seems like Alicloud needs to rapidly bring online more compute.  T-Head & Alicloud will keep Samsung busy this year."
2026-07-19T21:31:13.000+08:00,5432,61,7,4,yes,"seagull noticeably; spec xingyuan; 番茄殿下 did; launch competition","https://x.com/tphuang/status/2078835048963584441","番茄殿下 did a nice comparison of what I talked about. Seagull got creamed in China mkt after Geely Xingyuan came out.  So BYD took its time to make Seagull noticeably higher spec than Xingyuan for probably a Q4 launch? Competition is alive & well in China.  New Seagull got more","番茄殿下 did a nice comparison of what I talked about. Seagull got creamed in China mkt after Geely Xingyuan came out.  So BYD took its time to make Seagull noticeably higher spec than Xingyuan for probably a Q4 launch? Competition is alive & well in China.  New Seagull got more"
2026-07-18T04:26:21.000+08:00,3253,25,2,1,yes,"node; oled; cooling 950; cm384 supernodes; 850e uses; designed vce; telecom finance","https://x.com/tphuang/status/2078214745153294740","I also showcased the wind cooled Atlas-850E, which uses self designed VCE for heat dissipation vs liquid cooling in 950. Can be expanded from 8 to 96 card for commercial use.  It said that CM384 SuperNodes has > 750 sales for Telecom, finance, education, medical, transport & mfg","I also showcased the wind cooled Atlas-850E, which uses self designed VCE for heat dissipation vs liquid cooling in 950. Can be expanded from 8 to 96 card for commercial use.  It said that CM384 SuperNodes has > 750 sales for Telecom, finance, education, medical, transport & mfg"
2026-07-18T04:26:21.000+08:00,2569,27,3,1,yes,"chip; data center; inference; training; sugon 8000; supercluster used; fp64 compute; uses hygon; supports int8","https://x.com/tphuang/status/2078214747745370190","We also saw Sugon showcase its Sugon-8000 SuperCluster used in Zhengzhou SCNet Data Center which supports INT8 to FP64 compute.  Used in science compute, model training, inference & industrial simulation. It uses Hygon & other domestic chips for compute & have > 100k in cluster.","We also saw Sugon showcase its Sugon-8000 SuperCluster used in Zhengzhou SCNet Data Center which supports INT8 to FP64 compute.  Used in science compute, model training, inference & industrial simulation. It uses Hygon & other domestic chips for compute & have > 100k in cluster."
2026-07-19T18:27:41.000+08:00,1689,14,1,2,yes,"model ali; minimax qwen; shareholder moonshot; building compute","https://x.com/tphuang/status/2078788864349503847","Kimi, Minimax & now Qwen team have all announced 2-3T sized ""max model"". Ali is building compute for 5-10T sized models. Remember, Ali is a major shareholder of Moonshot.","Kimi, Minimax & now Qwen team have all announced 2-3T sized ""max model"". Ali is building compute for 5-10T sized models. Remember, Ali is a major shareholder of Moonshot."
2026-07-19T18:59:05.000+08:00,2375,16,,1,yes,"chip; memory; improvement v900; just nvda; memory higher; 2028; higher interconnect","https://x.com/tphuang/status/2078796762630754491","Remember that T-Head team expects another 3x improvement in its V900 chip vs M890 chip when it launches a yr from now. w/ 50% more memory & higher interconnect.  J900 in 2028 will use a whole new architecture. So everything will continue to improve just as you see w/ NVDA.","Remember that T-Head team expects another 3x improvement in its V900 chip vs M890 chip when it launches a yr from now. w/ 50% more memory & higher interconnect.  J900 in 2028 will use a whole new architecture. So everything will continue to improve just as you see w/ NVDA."
2026-07-19T18:47:18.000+08:00,1694,4,,1,yes,"server; slowness actually; moonshot server; rsi step; model perfect","https://x.com/tphuang/status/2078793797157183954","Slowness is actually unknown since they've only been tested thru a very slammed Moonshot server.  Other issue is the frontier math weakness. I'm sure it's weak on several areas, but no model is perfect. The hard RSI step is already done, just need time.","Slowness is actually unknown since they've only been tested thru a very slammed Moonshot server.  Other issue is the frontier math weakness. I'm sure it's weak on several areas, but no model is perfect. The hard RSI step is already done, just need time."
2026-07-19T18:50:09.000+08:00,1154,7,,,yes,"inference; server; k3 release; largest; servers struggling","https://x.com/tphuang/status/2078794517604425805","Unsurprisingly, Moonshot reports largest ever single day increase in ARR on K3 release day. I was part of the reason for that lol  You could see their servers struggling to serve. They will now find more compute to make more money off inference.","Unsurprisingly, Moonshot reports largest ever single day increase in ARR on K3 release day. I was part of the reason for that lol  You could see their servers struggling to serve. They will now find more compute to make more money off inference."
2026-07-19T09:19:30.000+08:00,29791,125,27,8,yes,"node; inference; training; m890 supernode; ai infrastructure; vs zhenwu; waic; alibaba provide","https://x.com/tphuang/status/2078650906988384630","WAIC 2026 - Alibaba provide details on its AI Infrastructure. Zhenwu M890 SuperNode offers 800G interconnect w/ 64 card.  Supports FP8/FP4. Used in ADAS & embodied AI training, 3x gain vs Zhenwu-810E.  Each super node can do inference for 10T MoE model & installed in Ulanqab.","WAIC 2026 - Alibaba provide details on its AI Infrastructure. Zhenwu M890 SuperNode offers 800G interconnect w/ 64 card.  Supports FP8/FP4. Used in ADAS & embodied AI training, 3x gain vs Zhenwu-810E.  Each super node can do inference for 10T MoE model & installed in Ulanqab."
2026-07-19T09:19:30.000+08:00,3165,33,2,3,yes,"chip; inference; training; lingjun supercluster; card cluster; web ali; hpn training; produce zhenwu","https://x.com/tphuang/status/2078650909328834885","Details on Lingjun SuperCluster: Lagest cluster supports 130k mixed card cluster w/ HPN 8.0 training/inference net. Working toward 1m card cluster. 99.7% up time. Uses CIPU 2.0 front end web.  As Ali continues to produce more Zhenwu chips, it will get to that million card cluster","Details on Lingjun SuperCluster: Lagest cluster supports 130k mixed card cluster w/ HPN 8.0 training/inference net. Working toward 1m card cluster. 99.7% up time. Uses CIPU 2.0 front end web.  As Ali continues to produce more Zhenwu chips, it will get to that million card cluster"
2026-07-19T07:48:43.000+08:00,3821,46,7,5,yes,"cpca data; china mkt; export retail; 2026h1; 2nd chart","https://x.com/tphuang/status/2078628060736426448","CPCA data for 2026H1 in China: Mkt Share by brand nationality in Q2 was 69% Chinese, 10.8% Japanese, 13.2% German & 5.3% American.  2nd chart is production, wholesale, export & retail sales from Jan to June. Production & wholesale are down slightly YoY, retail down by ~20% &","CPCA data for 2026H1 in China: Mkt Share by brand nationality in Q2 was 69% Chinese, 10.8% Japanese, 13.2% German & 5.3% American.  2nd chart is production, wholesale, export & retail sales from Jan to June. Production & wholesale are down slightly YoY, retail down by ~20% &"
2026-07-19T07:45:10.000+08:00,3006,40,7,6,yes,"l2 adas; byd continues; km data; 176315 june","https://x.com/tphuang/status/2078627166862856548","BYD L2+ ADAS program have now been deployed on 3.33m vehicles including 176315 in June.  Accumulates 210m km of data every day. BYD continues to just have so much data to continue to rapidly improve its GodsEye software.","BYD L2+ ADAS program have now been deployed on 3.33m vehicles including 176315 in June.  Accumulates 210m km of data every day. BYD continues to just have so much data to continue to rapidly improve its GodsEye software."
2026-07-19T00:00:28.000+08:00,4096,49,6,5,yes,"denza z9s; wheelbase 3025; launching shanghai; byd","https://x.com/tphuang/status/2078510220691550276","BYD continue to launch & showcase more models: Denza Z9S was showcased this wk w/ dimension 5090/1980/1490mm wheelbase 3025 (smaller & likely cheaper than Z9GT)  Dynasty family launching Shanghai version of Da Tang @ 309.9k RMB. It also showcased new Tang 8 SUV w/ 800+ km range.","BYD continue to launch & showcase more models: Denza Z9S was showcased this wk w/ dimension 5090/1980/1490mm wheelbase 3025 (smaller & likely cheaper than Z9GT)  Dynasty family launching Shanghai version of Da Tang @ 309.9k RMB. It also showcased new Tang 8 SUV w/ 800+ km range."
2026-07-18T23:12:44.000+08:00,9765,93,10,6,yes,"v4ga coming; k3 better; glm; flash bpo","https://x.com/tphuang/status/2078498211367395358","Looks like V4GA is coming out soon. I expect K3 to be better, but pricing may be so compelling going fwd that everyone will transitions to V4.  After all, GLM-5.2 already covers all my programming needs.  A 5.2-Level V4 Flash would put BPO & s/w outsourcing  industry completely","Looks like V4GA is coming out soon. I expect K3 to be better, but pricing may be so compelling going fwd that everyone will transitions to V4.  After all, GLM-5.2 already covers all my programming needs.  A 5.2-Level V4 Flash would put BPO & s/w outsourcing  industry completely"
2026-07-18T19:39:46.000+08:00,4660,66,18,4,yes,"implanted bci; transition china; nmpa approval; hand motor; 1st prescription","https://x.com/tphuang/status/2078444613782659085","China's 1st prescription for implanted BCI hand motor function issued & implant surgery for this device was completed.  Device achieved NMPA approval in March & took just 4 month to clinical deployment. That's quite remarkable transition.  China is making huge investment in BCI","China's 1st prescription for implanted BCI hand motor function issued & implant surgery for this device was completed.  Device achieved NMPA approval in March & took just 4 month to clinical deployment. That's quite remarkable transition.  China is making huge investment in BCI"
2026-07-18T18:42:06.000+08:00,5803,68,5,5,yes,"c909 backlog; mkt 90; comac especially; regional jet; big deal","https://x.com/tphuang/status/2078430103579644363","Big deal for C909 & COMAC, especially as C909 backlog reduces due to limited mkt for 90-seat regional jet.","Big deal for C909 & COMAC, especially as C909 backlog reduces due to limited mkt for 90-seat regional jet."
2026-07-18T18:39:41.000+08:00,4601,71,11,5,yes,"byd brazil; camacari plant; production line; nevs seagull","https://x.com/tphuang/status/2078429494310760581","BYD Brazil Camacari plant has now seen 100k NEVs (Seagull) rolled off production line. It now employs 5500 workers locally & continues to build up local plant.  Full production w/ stamping, welding & painting to happen by 2026H2. BYD delivered 99029 in 2026H1 (including 21254 in","BYD Brazil Camacari plant has now seen 100k NEVs (Seagull) rolled off production line. It now employs 5500 workers locally & continues to build up local plant.  Full production w/ stamping, welding & painting to happen by 2026H2. BYD delivered 99029 in 2026H1 (including 21254 in"
2026-07-18T18:33:46.000+08:00,5640,97,20,27,yes,"data center; china telecom; ocs optical; eflops compute","https://x.com/tphuang/status/2078428005613834647","China Telecom says its 息壤 compute platform now manages > 100 EFLOPS of compute. It has > 900 data center w/ total power capacity approaching 8 GW.  It's currently exploring OCS all-optical networking inside compute clusters to support ultra-large scale cluster. Also investing","China Telecom says its 息壤 compute platform now manages > 100 EFLOPS of compute. It has > 900 data center w/ total power capacity approaching 8 GW.  It's currently exploring OCS all-optical networking inside compute clusters to support ultra-large scale cluster. Also investing"
2026-07-18T06:51:04.000+08:00,4462,50,7,2,yes,"indonesia sale; 港漂侃电车出海 byd; car exported; seagull produced; china count","https://x.com/tphuang/status/2078251163917726102","H/T 港漂侃电车出海 BYD Indonesia sale in June was 4215 (5.6% share) It's mostly selling M6 & Seagull that are produced in local plant from CKD assembly.  China count a car as exported unless 60% are produced in another country. BYD's current localizations are 54% in Thailand, 40%","H/T 港漂侃电车出海 BYD Indonesia sale in June was 4215 (5.6% share) It's mostly selling M6 & Seagull that are produced in local plant from CKD assembly.  China count a car as exported unless 60% are produced in another country. BYD's current localizations are 54% in Thailand, 40%"
2026-07-18T06:32:55.000+08:00,1363,9,,2,yes,"training; improvement k3; kernel design; strength imo; swe; current performance","https://x.com/tphuang/status/2078246597444379125","More charts: Again, important to consider what K3 does well in. Kernel design strength imo is quite important & same with SWE in general for self improvement.  K3 is very early in its cycle, plenty of juicy for post training. Look fwd, not just @ its current performance.","More charts: Again, important to consider what K3 does well in. Kernel design strength imo is quite important & same with SWE in general for self improvement.  K3 is very early in its cycle, plenty of juicy for post training. Look fwd, not just @ its current performance."
2026-07-17T03:27:34.000+08:00,796,14,1,1,yes,"inference; kda attention; native vision; moe sparsity; improves inference; residuals attnres","https://x.com/tphuang/status/2077837564304626042","K3 based on Kimi Delta Attention/KDA & Attention Residuals/AttnRes expanding MoE sparsity. 896 experts w/ 16 active ones (vs 8/384 in K2). ~2.5x scaling efficiency gain.  Native vision understanding from start. Really improves inference economics.","K3 based on Kimi Delta Attention/KDA & Attention Residuals/AttnRes expanding MoE sparsity. 896 experts w/ 16 active ones (vs 8/384 in K2). ~2.5x scaling efficiency gain.  Native vision understanding from start. Really improves inference economics."
2026-07-17T03:27:34.000+08:00,593,10,1,1,yes,"fab; gpu; llm; domestic gpu; kernel arena; llm improve; compute stack; fla triton","https://x.com/tphuang/status/2077837566481449468","Now, its long horizon agency work: GPU kernel arena 24h, unsupervised. 59.7% improved kernel over FLA Triton baseline beating Fable 5 (57.1%), GPT 5.5 (30.8%) & 5.6 Sol (17.3%) Include KDA kernels on unnamed domestic GPU Another example of LLM improve domestic compute stack","Now, its long horizon agency work: GPU kernel arena 24h, unsupervised. 59.7% improved kernel over FLA Triton baseline beating Fable 5 (57.1%), GPT 5.5 (30.8%) & 5.6 Sol (17.3%) Include KDA kernels on unnamed domestic GPU Another example of LLM improve domestic compute stack"
2026-07-18T05:42:46.000+08:00,2239,15,1,2,no,"k3 glm; lazy kimi; model improvement; distillation talk; implication rsi","https://x.com/tphuang/status/2078233978700468480","Distillation talk is so lazy. Kimi K3 & GLM-5.2 are so good now that they get enough usage data + generate sufficient HQ synthetic data to do everything need for continued model improvement.  Ppl are not getting the implication of RSI at all!","Distillation talk is so lazy. Kimi K3 & GLM-5.2 are so good now that they get enough usage data + generate sufficient HQ synthetic data to do everything need for continued model improvement.  Ppl are not getting the implication of RSI at all!"
2026-07-18T04:26:20.000+08:00,94422,225,41,7,yes,"memory; superpods hw; atlas 950; 256 tb; npus eflops","https://x.com/tphuang/status/2078214742607331693","WAIC 2026 is site of many SuperPoDs. HW unveiled Atlas-950 for the 1st time. Unlike its presentation last yr, this initial sales version only has 1024 NPUs & 1 EFLOPS compute + 256 TB memory & 3μs RTT delay.  Some photos of Atlas-950 network & compute cabinets. More to follow:","WAIC 2026 is site of many SuperPoDs. HW unveiled Atlas-950 for the 1st time. Unlike its presentation last yr, this initial sales version only has 1024 NPUs & 1 EFLOPS compute + 256 TB memory & 3μs RTT delay.  Some photos of Atlas-950 network & compute cabinets. More to follow:"
2026-07-18T04:26:23.000+08:00,3460,24,5,1,yes,"node; gpu; supply chain; metax; 曦景s600 cabinet; supports 64; speed interconnect","https://x.com/tphuang/status/2078214755777384624","MetaX showcased its next generation AI SuperNode 曦景S600. Each cabinet supports 64 card GPU high speed interconnect & can be expanded to 10k+ cluster.  This system has also been deployed in various industries already. using fully domestic supply chain.","MetaX showcased its next generation AI SuperNode 曦景S600. Each cabinet supports 64 card GPU high speed interconnect & can be expanded to 10k+ cluster.  This system has also been deployed in various industries already. using fully domestic supply chain."
2026-07-18T04:26:24.000+08:00,2462,37,5,2,no,"nvidia; node; llm; inference; training; llms reducing; supernodes supercluster; kernel stack","https://x.com/tphuang/status/2078214757660627249","As more SuperNodes & SuperCluster solutions become available, one can imagine a fully post Nvidia world for China's AI industry. Latest LLMs are reducing the software/kernel stack moat, making it easier than ever for domestic players to be used in both training & inference.","As more SuperNodes & SuperCluster solutions become available, one can imagine a fully post Nvidia world for China's AI industry. Latest LLMs are reducing the software/kernel stack moat, making it easier than ever for domestic players to be used in both training & inference."
2026-07-17T22:33:22.000+08:00,3165,32,7,,yes,"km range; 102 kwh; da han; denza 435; filings battery","https://x.com/tphuang/status/2078125916761289092","BYD's MIIT filings on battery pack size & range of new models: Da Han (D segment sedan) to have 820 to 1008 km range w/ 102 kWh battery PHEV 370 km eve range & 54 kWh Denza Z has 435 to 540 km range w/ 76 kWh battery Seal 06GT w/ 520 km range & 58 kWh FangChengBao S 730 to 900 km","BYD's MIIT filings on battery pack size & range of new models: Da Han (D segment sedan) to have 820 to 1008 km range w/ 102 kWh battery PHEV 370 km eve range & 54 kWh Denza Z has 435 to 540 km range w/ 76 kWh battery Seal 06GT w/ 520 km range & 58 kWh FangChengBao S 730 to 900 km"
2026-07-17T21:05:57.000+08:00,1791,11,,2,yes,"glm comes; models continue; coding plan; efficient; pay really","https://x.com/tphuang/status/2078103916227535120","Well, that was fast. I guess I have to step up a coding plan level. Pretty sure when next GLM comes out, I will have to pay more there too. Really hoping these models continue to get more efficient.","Well, that was fast. I guess I have to step up a coding plan level. Pretty sure when next GLM comes out, I will have to pay more there too. Really hoping these models continue to get more efficient."
2026-07-17T19:28:22.000+08:00,5244,50,5,2,no,"fab; glm fable; k3 looks; swe tasks","https://x.com/tphuang/status/2078079360137908637","I don’t claim to understand all of this, but what I can understand here seems very positive for k3. Looks like better than GLM-5.2 & even at Fable 5 level in some tests.  Just like 5.2, this should be a huge monster for hardcore SWE tasks.","I don’t claim to understand all of this, but what I can understand here seems very positive for k3. Looks like better than GLM-5.2 & even at Fable 5 level in some tests.  Just like 5.2, this should be a huge monster for hardcore SWE tasks."
2026-07-17T19:00:57.000+08:00,2560,24,5,1,yes,"storage; denza d9; ev range; phev launched; 2nd gen","https://x.com/tphuang/status/2078072458603577461","2nd gen Denza D9 PHEV has been launched @ 329.8k RMB. 350 km EV range & 1480 combined range w/ support for flash charging.  882L trunk space & 126L recessed storage space GodsEye-5.0 ADAS & DidiClaw Cockpit + smart control Next-gen suspension w/ Disus-C smart body control 2000","2nd gen Denza D9 PHEV has been launched @ 329.8k RMB. 350 km EV range & 1480 combined range w/ support for flash charging.  882L trunk space & 126L recessed storage space GodsEye-5.0 ADAS & DidiClaw Cockpit + smart control Next-gen suspension w/ Disus-C smart body control 2000"
2026-07-17T18:37:27.000+08:00,14513,196,32,4,yes,"chip; showcases k3; moonshot; kimi; ai design; validate chip","https://x.com/tphuang/status/2078066545687769293","Moonshot showcasing Kimi K3 using AI to design & validate chip in 2 days/48 hr.  Showcases K3's long context capabilities","Moonshot showcasing Kimi K3 using AI to design & validate chip in 2 days/48 hr.  Showcases K3's long context capabilities"
2026-07-17T03:27:36.000+08:00,12151,24,3,2,yes,"chip; chip design; run nano; 100mhz simulated; 46m cells; open eda","https://x.com/tphuang/status/2077837571783090246","Chip design thru 48h continuous agent run - using open EDA + Nangate 45nm tool, successfully designed, optimized & verified chip to run nano-model of its own architecture. 4mm2 area, 1.46m cells & 0.277MB SRAM.  100MHz & simulated decode > 8700 fps. AI for EDA & chip design","Chip design thru 48h continuous agent run - using open EDA + Nangate 45nm tool, successfully designed, optimized & verified chip to run nano-model of its own architecture. 4mm2 area, 1.46m cells & 0.277MB SRAM.  100MHz & simulated decode > 8700 fps. AI for EDA & chip design"
2026-07-17T03:27:36.000+08:00,586,13,,1,yes,"love astrophysics; research did; published formulas; took hrs; python code","https://x.com/tphuang/status/2077837574022820049","For science research, it did I-Love-Q astrophysics reproduction Took 2 hrs for what senior researcher need 1-2 wks to do 20+ paper cross-checked, 300+ equations state evaluated & 3000+ lines of python code found inconsistencies in published formulas.","For science research, it did I-Love-Q astrophysics reproduction Took 2 hrs for what senior researcher need 1-2 wks to do 20+ paper cross-checked, 300+ equations state evaluated & 3000+ lines of python code found inconsistencies in published formulas."
2026-07-17T09:41:43.000+08:00,4726,54,7,7,no,"byd sponsors; real barca; maybe bayern; psg inter; man city","https://x.com/tphuang/status/2077931721329103022","So now, BYD sponsors PSG, inter Milan & Man City, maybe they should get Bayern & real or Barca signed up next.","So now, BYD sponsors PSG, inter Milan & Man City, maybe they should get Bayern & real or Barca signed up next."
